Clinic Name,Address,Telephone,Type
POTONG PASIR MEDICAL CLINIC,"148 POTONG PASIR AVENUE 1, #01 - 55,
Singapore - 350148",Tel: 62824384,Type: Medical
Pow Family Clinic & Surgery,"620 Hougang Avenue 8, #01 - 264,
Singapore - 530620",Tel: 62878105,Type: Medical
Praise Family Clinic,"717 Tampines Street 72, #01 - 75,
Singapore - 520717",Tel: 67843785,Type: Medical
Precious Medical Clinic,"333B YISHUN STREET 31, #01 - 183, YISHUN RIVERWALK,
Singapore - 762333",Tel: 62517166,Type: Medical
PRECIOUS MEDICAL CLINIC(Punggol),"264A PUNGGOL WAY, #01 - 306, PUNGGOL EMERALD,
Singapore - 821264",Tel: 62517166,Type: Medical
Premier Clinic & Surgery Pte Ltd,"631 Ang Mo Kio Avenue 4, #01 - 936,
Singapore - 560631",Tel: 64562982,Type: Medical
Premier Dental Care,"418 Bedok Ave 2, #01 - 63,
Singapore - 460418",Tel: 62415339,Type: Medical
Prime Dental Surgeons,"163 Ang Mo Kio Avenue 4, #01 - 422,
Singapore - 560163",Tel: 64560335,Type: Dental
Prime Medical Group Pte Ltd,"290 Orchard Road, #09 - 43810, Paragon,
Singapore - 238859",Tel: 67328096,Type: Medical
Princeton Dental Surgery,"445 Fajar Road, #01 - 546, Fajar Shopping Centre,
Singapore - 670445",Tel: 67633378,Type: Dental
Princeton Family Clinic Pte Ltd,"445 Fajar Road, #01 - 546, Fajar Shopping Centre,
Singapore - 670445",Tel: 67622278,Type: Medical
Pristine Dentalworks,"18 Jalan Masjid, #01 - 07, KEMBANGAN PLAZA,,
Singapore - 418944",Tel: 67481214,Type: Dental
Pristine Dentalworks Family Dental Centre,"492 Jurong West Street 41, #01 - 32,
Singapore - 640492",Tel: 65625788,Type: Dental
Pristine Medical Clinic,"463 Jurong West Street 41, #01 - 582,
Singapore - 640463",Tel: 65693455,Type: Medical
Privé Clinic Pte Ltd,"390 Orchard Road, #03 - 03, Palais Renaissance,
Singapore - 238871",Tel: 65358684,Type: Medical
PROCROSS MEDICAL CENTER,"51 UPPER SERANGOON ROAD, #01 - 29, THE POIZ CENTRE,
Singapore - 347697",Tel: 69696546,Type: Medical
PROCROSS MEDICAL CENTRE,"449 HOUGANG AVENUE 10, #B1 - 509,
Singapore - 530449",Tel: 67022848,Type: Medical
Procross Medical Clinic,"689A WOODLANDS DRIVE 75, #01 - 86,
Singapore - 731689",Tel: 62199648,Type: Medical
Prodental (Bedok) Pte Ltd,"348 Bedok Road, #01 - 12/13, Bedok Market Place,
Singapore - 469560",Tel: 64486634,Type: Dental
Prodental (Haig) Pte Ltd,"10 Haig Road, #01 - 361,
Singapore - 430010",Tel: 67441890,Type: Dental
Profile Dental Surgery Pte Ltd,"150 Orchard Road, #07 - 12, Orchard Plaza,
Singapore - 238841",Tel: 6339 6806,Type: Dental
Prohealth 24-Hour Medical Clinic,"259 Bukit Panjang Ring Road, #01 - 18,
Singapore - 671259",Tel: 67652115,Type: Medical
Prohealth Medical Group @ Buangkok Medical Centre Pte Ltd,"275D Compassvale Link, #01 - 01(UNIT 12),
Singapore - 544275",Tel: 64818066,Type: Medical
Prohealth Medical Group @ Fernvale Pte Ltd,"33 Sengkang West Avenue, #B1 - 18, The Seletar Mall,
Singapore - 797653",Tel: 68864780,Type: Medical
ProHealth Medical Group @ Hougang Pte Ltd,"476D UPPER SERANGOON VIEW, #02 - 04,
Singapore - 537476",Tel: 6384 7662,Type: Medical
Prohealth Medical Group @ Lrt Fernvale Pte Ltd,"437 Fernvale Road, #01 - 04, Multi Storey Car Park,
Singapore - 790437",Tel: 64411672,Type: Medical
Prohealth Medical Group @ Punggol Damai Pte Ltd,"612 Punggol Drive, #01 - 05, Multi Storey Car Park,
Singapore - 820612",Tel: 65091580,Type: Medical
Prohealth Medical Group @ Punggol Spectra Pte Ltd,"622D Punggol Central, #01 - 02,
Singapore - 824622",Tel: 64447701,Type: Medical
Prohealth Medical Group @ Taman Jurong Pte Ltd,"399 Yung Sheng Road, #01 - 56, Taman Jurong Shopping Centre,
Singapore - 610399",Tel: 62682628,Type: Medical
PROVIDENCE CLINIC @ BALESTIER,"400 BALESTIER ROAD, #01 - 45, BALESTIER PLAZA,
Singapore - 329802",Tel: 62550063,Type: Medical
Providence Clinic @ Redhill,"86 Redhill Close, #01 - 596,
Singapore - 150086",Tel: 64710301,Type: Medical
Providence Orthopaedics,"38 Irrawaddy Road, #08 - 54, Mount Elizabeth Novena Specialist Centre,
Singapore - 329563",Tel: 66842330,Type: Medical
Prudence Family Clinic,"512 Bishan Street 13, #01 - 524,
Singapore - 570512",Tel: 62515512,Type: Medical
Psalms Family Clinic Pte Ltd,"293 Yishun Street 22, #01 - 217,
Singapore - 760293",Tel: 67583309,Type: Medical
Public Medical Clinic & Surgery,"664 Yishun Avenue 4, #01 - 275,
Singapore - 760664",Tel: 67556539,Type: Medical
PULSE CLINIC PTE LTD,"38 BEO CRESCENT, #01 - 32, THE BEO CRESCENT,
Singapore - 160038",Tel: 62724145,Type: Medical
Punggol Family Clinic Pte. Ltd.,"322 Sumang Walk, #01 - 03, Multi Storey Car Park,
Singapore - 820322",Tel: 63439989,Type: Medical
Punggol Ripples Family Clinic,"211D Punggol Walk, #01 - 667,
Singapore - 824211",Tel: 65383707,Type: Medical
Pure Dental Practice,"139 Tampines Street 11, #01 - 54,
Singapore - 521139",Tel: 67828389,Type: Dental
Pure Dental Studio Pte Ltd,"190 Lorong 6 Toa Payoh, #1 - 572,
Singapore - 310190",Tel: 62800150,Type: Dental
Pure NZ Dental,"62 Jalan Jurong Kechil, #01 - 62, JK Building,
Singapore - 598584",Tel: 64630257,Type: Dental
Q & M Dental Centre (Bugis),"516A North Bridge Road,
Singapore - 188740",Tel: 68372292,Type: Dental
Q & M Dental Centre (Novena),"238 Thomson Road, #02 - 47, Novena Square,
Singapore - 307683",Tel: 62513233,Type: Dental
Q & M Dental Centre (Orchard) Pte Ltd,"176 Orchard Road, #03 - 16/17/18/19, The Centrepoint,
Singapore - 238843",Tel: 67322633,Type: Dental
Q & M Dental Centre Pte Ltd,"180 Kitchener Road, #B1 - 13/14, City Square Mall,
Singapore - 208539",Tel: 65091133,Type: Dental
Q & M Dental Surgery (Admiralty) Pte Ltd,"717 Woodlands Drive 70, #01 - 114,
Singapore - 730717",Tel: 63653903,Type: Dental
Q & M Dental Surgery (Aljunied MRT),"81 Lorong 25 Geylang, #01 - 01, Aljunied MRT,
Singapore - 388310",Tel: 68426878,Type: Dental
Q & M Dental Surgery (Ang Mo Kio Central) Pte Ltd,"51 Ang Mo Kio Avenue 3, #01 - 01, 51@Amk,
Singapore - 569922",Tel: 65543363,Type: Dental
Q & M Dental Surgery (Ang Mo Kio),"703 Ang Mo Kio Ave 8, #01 - 2543,
Singapore - 560703",Tel: 65521231,Type: Dental
Q & M Dental Surgery (Bedok Central),"214 Bedok North Street 1, #01 - 173,
Singapore - 460214",Tel: 68760533,Type: Dental
Q & M Dental Surgery (Bedok),"311 New Upper Changi Road, #02 - 01, Bedok Mall,
Singapore - 467360",Tel: 67059888,Type: Dental
Q & M Dental Surgery (Bishan),"502 BISHAN ST 11, #01 - 350,
Singapore - 570502",Tel: 62555228,Type: Dental
Q & M Dental Surgery (Boon Lay Mrt),"301 Boon Lay Way, #01 - 05, Boon Lay Mrt Station,
Singapore - 649846",Tel: 67913323,Type: Dental
Q & M Dental Surgery (Braddell),"111 Toa Payoh Lorong 1, #01 - 360,
Singapore - 310111",Tel: 63581098,Type: Dental
Q & M Dental Surgery (Braddell) Pte Ltd,"109 Toa Payoh Lorong 1, #01 - 314,
Singapore - 310109",Tel: 62592763,Type: Dental
Q & M Dental Surgery (Bt Batok Central),"634 Bukit Batok Central, #01 - 112,
Singapore - 650634",Tel: 65693239,Type: Dental
Q & M Dental Surgery (Bt Batok) Pte Ltd,"151 Bukit Batok Street 11, #01 - 252,
Singapore - 650151",Tel: 66654233,Type: Medical
Q & M Dental Surgery (Bt Panjang) Pte Ltd,"257 Bangkit Road, #01 - 47,
Singapore - 670257",Tel: 67663363,Type: Dental
Q & M Dental Surgery (Bt Timah) Pte Ltd,"3A Cheong Chin Nam Road,
Singapore - 599728",Tel: 64663393,Type: Dental
Q & M Dental Surgery (Buangkok Mrt),"10 Sengkang Central, #01 - 01, Buangkok Mrt Station,
Singapore - 545061",Tel: 63156882,Type: Dental
Q & M Dental Surgery (Clementi Central) Pte Ltd,"450 Clementi Avenue 3, #01 - 291,
Singapore - 120450",Tel: 68723633,Type: Dental
Q & M Dental Surgery (Clementi) Pte Ltd,"450 Clementi Avenue 3, #01 - 283,
Singapore - 120450",Tel: 67782768,Type: Dental
Q & M Dental Surgery (Elias Mall) Pte Ltd,"625 Elias Road, #02 - 320, Elias Mall,
Singapore - 510625",Tel: 65848793,Type: Dental
Q & M Dental Surgery (Eunos Mrt),"30 Eunos Crescent, #01 - 14/15, Eunos MRT Station,
Singapore - 409423",Tel: 67498518,Type: Dental
Q & M Dental Surgery (Gombak Mrt) Pte Ltd,"802 Bukit Batok West Avenue 5, #01 - 09, Bukit Gombak Mrt Station,
Singapore - 659083",Tel: 65621161,Type: Dental
Q & M Dental Surgery (Gombak) Pte Ltd,"371 Bukit Batok Street 31, #01 - 302,
Singapore - 650371",Tel: 65693120,Type: Dental
Q & M Dental Surgery (Holland Village),"200 Holland Avenue, #B1 - 19, Holland Village Mrt Station,
Singapore - 278995",Tel: 68923913,Type: Dental
Q & M Dental Surgery (Hougang Central) Pte Ltd,"810 Hougang Central, #01 - 230/232,
Singapore - 530810",Tel: 63862663,Type: Dental
Q & M Dental Surgery (Hougang Mall) Pte Ltd,"90 Hougang Avenue 10, #04 - 07, Hougang Mall,
Singapore - 538766",Tel: 62825500,Type: Dental
Q & M Dental Surgery (Hougang),"1187 Upper Serangoon Rd, #01 - 55,
Singapore - 533971",Tel: 63862339,Type: Dental
Q & M Dental Surgery (Jelapang) Pte Ltd,"524A Jelapang Road, #02 - 15, Greenridge Shopping Centre,
Singapore - 671524",Tel: 68912668,Type: Dental
Q & M Dental Surgery (Jurong East Central) Pte Ltd,"131 Jurong Gateway Road, #01 - 251,
Singapore - 600131",Tel: 64250398,Type: Dental
Q & M Dental Surgery (Kallang Mrt) Pte Ltd,"5 Sims Avenue, #01 - 02, Kallang Mrt Station,
Singapore - 387405",Tel: 65471833,Type: Dental
Q & M Dental Surgery (Khatib) Pte Ltd,"846 Yishun Ring Road, #01 - 3613,
Singapore - 760846",Tel: 68523363,Type: Dental
Q & M Dental Surgery (Marine Parade),"85 Marine Parade Central, #01 - 664,
Singapore - 440085",Tel: 63461882,Type: Dental
Q & M Dental Surgery (Marsiling) Pte Ltd,"304 Woodlands Street 31, #01 - 123,
Singapore - 730304",Tel: 63656500,Type: Dental
Q & M Dental Surgery (Novena),"238 Thomson Road, #02 - 01, Novena Square,
Singapore - 307683",Tel: 62513233,Type: Dental
Q & M Dental Surgery (Old Airport Rd) Pte Ltd,"39 Jalan Tiga, #01 - 03,
Singapore - 390039",Tel: 64479033,Type: Dental
Q & M Dental Surgery (Pasir Ris MRT),"10 Pasir Ris Central, #01 - 22, Pasir Ris MRT Station,
Singapore - 519634",Tel: 67059888,Type: Dental
Q & M Dental Surgery (Pasir Ris) Pte Ltd,"1 Pasir Ris Central Street 3, #05 - 09, White Sands,
Singapore - 518457",Tel: 65830298,Type: Dental
Q & M Dental Surgery (Punggol Mrt),"70 Punggol Central, #01 - 07, Punggol MRT station,
Singapore - 828868",Tel: 67059888,Type: Dental
Q & M Dental Surgery (Punggol),"273C Punggol Place, #01 - 880,
Singapore - 823273",Tel: 63872683,Type: Medical
Q & M Dental Surgery (Redhill Mrt) Pte Ltd,"920 Tiong Bahru Road, #01 - 10, Redhill MRT Station,
Singapore - 158792",Tel: 62724858,Type: Dental
Q & M Dental Surgery (Seletar),"33 Sengkang West Avenue, #04 - 16, The Seletar Mall,
Singapore - 797653",Tel: 67059888,Type: Dental
Q & M Dental Surgery (Sembawang Mrt) Pte Ltd,"11 Canberra Road, #02 - 01, Sembawang MRT Station,
Singapore - 759775",Tel: 67523093,Type: Dental
Q & M Dental Surgery (Serangoon Central),"23 Serangoon Central, #04 - 25, NEX,
Singapore - 556083",Tel: 65098858,Type: Dental
Q & M Dental Surgery (Serangoon Central) Pte Ltd,"264 Serangoon Central, #01 - 235,
Singapore - 550264",Tel: 63831763,Type: Dental
Q & M Dental Surgery (Serangoon North) Pte Ltd,"153 Serangoon North Avenue 1, #01 - 536,
Singapore - 550153",Tel: 62828597,Type: Dental
Q & M Dental Surgery (Serangoon) Pte Ltd,"262 Serangoon Central Drive, #01 - 115,
Singapore - 550262",Tel: 63430398,Type: Medical
Q & M Dental Surgery (Simei Mrt),"30 Simei Street 3, #01 - 09, Simei MRT Station,
Singapore - 529888",Tel: 67416819,Type: Dental
Q & M Dental Surgery (Tampines Mrt),"20 Tampines Central 1, #01 - 11, Tampines MRT Station,
Singapore - 529538",Tel: 67821293,Type: Dental
Q & M Dental Surgery (Tampines),"2 Tampines Central 5, #B1 - 24, Century Square,
Singapore - 529509",Tel: 67821293,Type: Dental
Q & M Dental Surgery (Tiong Bahru) Pte Ltd,"18 Jalan Membina, #02 - 02,
Singapore - 164018",Tel: 62708168,Type: Dental
Q & M Dental Surgery (Toa Payoh Central) Pte Ltd,"177 Toa Payoh Central, #01 - 150,
Singapore - 310177",Tel: 62563633,Type: Dental
Q & M Dental Surgery (Toa Payoh) Pte Ltd,"190 Toa Payoh Lorong 6, #01 - 590,
Singapore - 310190",Tel: 63566789,Type: Dental
Q & M Dental Surgery (Toh Yi),"19 Toh Yi Drive, #01 - 123,
Singapore - 590019",Tel: 67627660,Type: Dental
Q & M Dental Surgery (Yew Tee),"21 Choa Chu Kang North 6, #01 - 32, Yew Tee Point,
Singapore - 689578",Tel: 67945263,Type: Dental
Q & M Dental Surgery (Yishun Central) Pte Ltd,"743 Yishun Avenue 5, #01 - 540,
Singapore - 760743",Tel: 68516789,Type: Dental
Q & M Medical & Aesthetic Clinic (Farrer Park),"180 Kitchener Road, #B1 - 13/15, City Square Mall,
Singapore - 208539",Tel: 65099558,Type: Medical
Q & M Medical & Aesthetic Clinic (Tampines Central,"10 Tampines Central 1, #04 - 18/19, Tampines One,
Singapore - 529536",Tel: 67813323,Type: Medical
Q & M Medical Clinic (Bukit Batok),"151 Bukit Batok St 11, #1 - 252,
Singapore - 650151",Tel: 65653866,Type: Medical
Q & M Medical Family Clinic (Serangoon),"261 Serangoon Central Drive, #01 - 29,
Singapore - 550261",Tel: 64882336,Type: Medical
Q & M MUTUAL HEALTHCARE MEDICAL CLINIC,"70 PUNGGOL CENTRAL, #01 - 07, PUNGGOL MRT STATION,
Singapore - 828868",Tel: 64893833,Type: Medical
Quek And Me Dental Surgery,"225 Choa Chu Kang Central, #01 - 199,
Singapore - 680225",Tel: 68929968,Type: Dental
R&C Dental (Marsiling) Pte Ltd,"303 Woodlands Street 31, #1 - 01-203,
Singapore - 730303",Tel: 67638988,Type: Dental
Radiance Dental Care @ Dawson,"57 Dawson Road, #02 - 04A, Dawson Place,
Singapore - 142057",Tel: 64768328,Type: Dental
Radiant Medical + Aesthetic Centre,"810 Hougang Central, #01 - 220,
Singapore - 530810",Tel: 68812389,Type: Medical
Raffles Dental (Compass One),"1 Sengkang Square, #4 - 09, Compass One,
Singapore - 545078",Tel: 63855067,Type: Dental
Raffles Dental (Singapore Land Tower),"50 Raffles Place, #01 - 02A, Singapore Land Tower,
Singapore - 048623",Tel: 65333640,Type: Dental
Raffles Dental - Tampines One,"10 Tampines Central 1, #04 - 33, Tampines One,
Singapore - 529536",Tel: 67870093,Type: Medical
Raffles Dental – Causeway Point,"1 Woodlands Square, #05 - 20, Causeway Point,
Singapore - 738099",Tel: 68910255,Type: Dental
Raffles Dental – Raffles Hospital,"585 North Bridge Road, #01 - 00, Raffles Hospital,
Singapore - 188770",Tel: 63112360,Type:
Raffles Dental-terminal 3,"65 Airport Boulevard, #B2 - Ms-15, Terminal 3,
Singapore - 819663",Tel: 62418866,Type: Dental
Raffles Dental-Whitesands,"1 Pasir Ris Central Street 3, #04 - 19,
Singapore - 518457",Tel: 65856247,Type: Dental
Raffles Dental–marina Square,"6 Raffles Boulevard, #01 - 212, Marina Square,
Singapore - 039594",Tel: 63397800,Type: Dental
Raffles Executive Medical Centre (Raffles Hospital),"585 NORTH BRIDGE ROAD, LEVEL 12, RAFFLES HOSPITAL,
Singapore - 188770",Tel: 63112288,Type: Medical
Raffles Medical (Asia Square),"08 Marina View, #15 - 01, Asia Square Tower 1,
Singapore - 18960",Tel: 66360160,Type: Medical
Raffles Medical (Changi Airport T3),"65 Airport Boulevard, #B1 - 08, Changi Airport Terminal 3,
Singapore - 819663",Tel: 62422819,Type: Medical
Raffles Medical (Changi City Point),"05 Changi Business Park Central 1, #B1 - 55/56, Changi City Point,
Singapore - 486038",Tel: 66361251,Type: Medical
Raffles Medical (Compass One),"01 SENGKANG SQUARE, #04 - 09, Compass One,
Singapore - 545078",Tel: 63111111,Type: Medical
Raffles Medical (Eastpoint Mall),"03 SIMEI STREET 6, #02 - 27, EASTPOINT MALL,
Singapore - 528833",Tel: 65576803,Type: Medical
Raffles Medical (Habourfront),"01 Maritime Square, #03 - 56, Harbourfront Centre,
Singapore - 99253",Tel: 62733078,Type: Medical
Raffles Medical (Hillion Mall),"17 PETIR ROAD, #02 - 43684, HILLION MALL,
Singapore - 678278",Tel: 67690571,Type: Medical
RAFFLES MEDICAL (Holland),"118 Holland Avenue, #05 - 38048, Raffles Holland V,
Singapore - 278997",Tel: 63112134,Type: Medical
Raffles Medical (Marina Square),"06 Raffles Boulevard, #01 - 212, Marina Square,
Singapore - 39594",Tel: 63396644,Type: Medical
Raffles Medical (MBFC),"12 Marina Boulevard, #17 - 05, Marina Bay Financial Centre Tower 3,
Singapore - 18982",Tel: 66360390,Type: Medical
RAFFLES MEDICAL (Northpoint City),"930 YISHUN AVENUE 2, #03 - 35, NORTHPOINT CITY (NORTH WING),
Singapore - 769098",Tel: 62418188,Type: Medical
Raffles Medical (Our Tampines Hub),"51 TAMPINES AVENUE 4, #B1 - 43589, OUR TAMPINES HUB,
Singapore - 529684",Tel: 63112134,Type: Medical
Raffles Medical (Raffles Hospital),"585 NORTH BRIDGE ROAD, LEVEL 2, RAFFLES HOSPITAL,
Singapore - 188770",Tel: 63112233,Type: Medical
Raffles Medical (Rivervale),"11 RIVERVALE CRESCENT, #02 - 17, RIVERVALE MALL,
Singapore - 545082",Tel: 63112134,Type: Medical
Raffles Medical (Robinson),"80 Robinson Road, #01 - 00,
Singapore - 68898",Tel: 62231188,Type: Medical
Raffles Medical (SATS In-House),"20 AIRPORT BOULEVARD, SATS INFLIGHT CATERING CENTRE 1,
Singapore - 819659",Tel: 63861203,Type: Medical
RAFFLES MEDICAL (Shaw Centre),"01 SCOTTS ROAD, #04 - 09 to 14, SHAW CENTRE,
Singapore - 228208",Tel: 68380080,Type: Medical
Raffles Medical (Terminal Bldg 2 - Ptb2),"60 Airport Boulevard, #B16 - 025/026, Changi Airport Terminal 2,
Singapore - 819643",Tel: 65431118,Type: Medical
Raffles Medical (Transit 1 Departure Hall),"80 Singapore Changi International Airport, #21 - 36, Passenger Terminal Building 1,
Singapore - 819643",Tel: 65431113,Type: Medical
Raffles Medical (Transit 2 Departure Hall),"80 Singapore Changi International Airport, #26 - 53, Passenger Terminal Building 2,
Singapore - 819643",Tel: 65431118,Type: Medical
Raffles Medical (Waterway Point),"83 PUNGGOL CENTRAL, #02 - 29, WATERWAY POINT,
Singapore - 828761",Tel: 63112134,Type: Medical
Raffles Medical (White Sands),"01 Pasir Ris Central Street 3, #04 - 19, White Sands,
Singapore - 518457",Tel: 65851279,Type: Medical
Raffles Medical Group ( Yew Tee ),"21 Choa Chu Kang North 6, #01 - 02, Yew Tee Point,
Singapore - 689578",Tel: 66343132,Type: Medical
Raffles Medical Group (Anchorpoint),"370 Alexandra Road, #B1 - 41, Anchorpoint,
Singapore - 159953",Tel: 64793818,Type: Medical
Raffles Medical Group (Ang Mo Kio),"722 Ang Mo Kio Avenue 8, #01 - 2825,
Singapore - 560722",Tel: 64532288,Type: Medical
Raffles Medical Group (Anson Centre),"51 Anson Road, #01 - 51,
Singapore - 79904",Tel: 62252188,Type: Medical
Raffles Medical Group (Bedok North),"203 Bedok North Street, #01 - 467,
Singapore - 460203",Tel: 68449291,Type: Medical
Raffles Medical Group (Bishan),"283 Bishan Street 22, #01 - 177,
Singapore - 570283",Tel: 64567122,Type: Medical
Raffles Medical Group (Capital Tower),"168 Robinson Road, #02 - 02, Capital Tower,
Singapore - 68912",Tel: 63235212,Type: Medical
Raffles Medical Group (Causeway Point),"01 Woodlands Square, #05 - 20, Causeway Point,
Singapore - 738099",Tel: 68940777,Type: Medical
Raffles Medical Group (Clementi),"446 Clementi Avenue 3, #01 - 189,
Singapore - 120446",Tel: 68729043,Type: Medical
Raffles Medical Group (Hougang Central),"809 Hougang Central, #01 - 180,
Singapore - 530809",Tel: 63867896,Type: Medical
Raffles Medical Group (Jurong East),"131 Jurong Gateway Road, #01 - 267,
Singapore - 600131",Tel: 68996688,Type: Medical
Raffles Medical Group (Jurong Point),"01 Jurong West Central 2, #B1a - 19D, Jurong Point Shopping Centre,
Singapore - 648886",Tel: 65576803,Type: Medical
Raffles Medical Group (Lot 1),"21 Choa Chu Kang Avenue 4, #B1 - 07A, Lot 1 Shoppers' Mall,
Singapore - 689812",Tel: 67653363,Type: Medical
Raffles Medical Group (Loyang Point),"259 Pasir Ris Street 21, #02 - 33, Loyang Point,
Singapore - 510259",Tel: 65853333,Type: Medical
Raffles Medical Group (Mapletree Business City),"456 Alexandra Road, #01 - 09,
Singapore - 119962",Tel: 65706970,Type: Medical
Raffles Medical Group (NEX),"23 Serangoon Central, #B2 - 01, NEX,
Singapore - 556083",Tel: 63111396,Type: Medical
Raffles Medical Group (Ngee Ann City),"391B Orchard Road, #08 - 06, Ngee Ann City Tower B,
Singapore - 238874",Tel: 67347355,Type: Medical
Raffles Medical Group (Plaza 8),"01 Changi Business Park Crescent, #01 - 11, Plaza 8,
Singapore - 486025",Tel: 67819033,Type: Medical
Raffles Medical Group (Raffles City),"252 North Bridge Road, #02 - 17, Raffles City Shopping Centre,
Singapore - 179103",Tel: 63396911,Type: Medical
Raffles Medical Group (Sembawang),"355 Sembawang Way, #01 - 06,
Singapore - 750355",Tel: 68537703,Type: Medical
Raffles Medical Group (Siglap Centre),"55 Siglap Road, #02 - 43810, Siglap Centre,
Singapore - 455871",Tel: 64420488,Type: Medical
Raffles Medical Group (Singpaore Land Tower),"50 Raffles Place, #01 - 02A, Singapore Land Tower,
Singapore - 048623",Tel: 65342900,Type: Medical
Raffles Medical Group (Sixth Ave),"10E Sixth Avenue, #01 - 03,
Singapore - 276474",Tel: 64623426,Type: Medical
Raffles Medical Group (Tampines 1),"10 Tampines Central 1, #03 - 28, Tampines One,
Singapore - 529536",Tel: 62605116,Type: Medical
